FR*W75*EVP*0012*0006,FR*W75*PVP*0012,Mairie de Paris,Mairie de Paris,Paris Recharge,38 RUE REAUMUR,38 RUE REAUMUR, 75003 PARIS,75103,6,3.7,prise T3 et prise E/F,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3573678,48.8653769,01 88 32 90 95,7/7 de 7h à 22h,48.8653769,2.3573678
FR*W75*EVP*0085*0005,FR*W75*PVP*0085,Mairie de Paris,Mairie de Paris,Paris Recharge,5 AVENUE DE LA REPUBLIQUE,5 AVENUE DE LA REPUBLIQUE, 75011 PARIS,75111,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.36784,48.86661,01 88 32 90 95,7/7 de 7h à 22h,48.86661,2.36784
FR*W75*EVP*0089*0005,FR*W75*PVP*0089,Mairie de Paris,Mairie de Paris,Paris Recharge,110 BOULEVARD RICHARD LENOIR,110 BOULEVARD RICHARD LENOIR, 75011 PARIS,75111,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3713985,48.8640621,01 88 32 90 95,7/7 de 7h à 22h,48.8640621,2.3713985
FR*W75*EVP*0076*0003,FR*W75*PVP*0076,Mairie de Paris,Mairie de Paris,Paris Recharge,11 AVENUE RICHERAND,11 AVENUE RICHERAND, 75010 PARIS,75110,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.366288,48.87237,01 88 32 90 95,7/7 de 7h à 22h,48.87237,2.366288
FR*W75*EVP*0075*0003,FR*W75*PVP*0075,Mairie de Paris,Mairie de Paris,Paris Recharge,15 RUE DE ROCROY,15 RUE DE ROCROY, 75010 PARIS,75110,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3509617,48.8801236,01 88 32 90 95,7/7 de 7h à 22h,48.8801236,2.3509617
FR*W75*EVP*0045*0001,FR*W75*PVP*0045,Mairie de Paris,Mairie de Paris,Paris Recharge,188 BOULEVARD SAINT GERMAIN,188 BOULEVARD SAINT GERMAIN, 75007 PARIS,75107,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.329982,48.85461,01 88 32 90 95,7/7 de 7h à 22h,48.85461,2.329982
FR*W75*EVP*0045*0003,FR*W75*PVP*0045,Mairie de Paris,Mairie de Paris,Paris Recharge,188 BOULEVARD SAINT GERMAIN,188 BOULEVARD SAINT GERMAIN, 75007 PARIS,75107,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.329982,48.85461,01 88 32 90 95,7/7 de 7h à 22h,48.85461,2.329982
FR*W75*EVP*0183*0002,FR*W75*PVP*0183,Mairie de Paris,Mairie de Paris,Paris Recharge,16 RUE DE SOFIA,16 RUE DE SOFIA, 75018 PARIS,75118,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3475914,48.8850068,01 88 32 90 95,7/7 de 7h à 22h,48.8850068,2.3475914
FR*W75*EVP*0183*0003,FR*W75*PVP*0183,Mairie de Paris,Mairie de Paris,Paris Recharge,16 RUE DE SOFIA,16 RUE DE SOFIA, 75018 PARIS,75118,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3475914,48.8850068,01 88 32 90 95,7/7 de 7h à 22h,48.8850068,2.3475914
FR*W75*EVP*0201*0002,FR*W75*PVP*0201,Mairie de Paris,Mairie de Paris,Paris Recharge,16 RUE DU TELEGRAPHE,16 RUE DU TELEGRAPHE, 75020 PARIS,75120,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3995098,48.8723314,01 88 32 90 95,7/7 de 7h à 22h,48.8723314,2.3995098
FR*W75*EVP*0105*0005,FR*W75*PVP*0105,Mairie de Paris,Mairie de Paris,Paris Recharge,245 RUE DE TOLBIAC,245 RUE DE TOLBIAC, 75013 PARIS,75113,6,3.7,prise T3 et prise E/F,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3424498,48.8262319,01 88 32 90 95,7/7 de 7h à 22h,48.8262319,2.3424498
FR*W75*EVP*0110*0006,FR*W75*PVP*0110,Mairie de Paris,Mairie de Paris,Paris Recharge,41 RUE DE TOLBIAC,41 RUE DE TOLBIAC, 75013 PARIS,75113,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3721949,48.8279725,01 88 32 90 95,7/7 de 7h à 22h,48.8279725,2.3721949
FR*W75*EVP*0057*0003,FR*W75*PVP*0057,Mairie de Paris,Mairie de Paris,Paris Recharge,19 RUE TRONCHET,19 RUE TRONCHET, 75008 PARIS,75108,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.326167,48.87236,01 88 32 90 95,7/7 de 7h à 22h,48.87236,2.326167
FR*W75*EVP*0011*0003,FR*W75*PVP*0011,Mairie de Paris,Mairie de Paris,Paris Recharge,46 RUE DE TURENNE,46 RUE DE TURENNE, 75003 PARIS,75103,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3644786,48.8580079,01 88 32 90 95,7/7 de 7h à 22h,48.8580079,2.3644786
FR*W75*EVP*0015*0003,FR*W75*PVP*0015,Mairie de Paris,Mairie de Paris,Paris Recharge,98 RUE DE TURENNE,98 RUE DE TURENNE, 75003 PARIS,75103,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3648513,48.8623505,01 88 32 90 95,7/7 de 7h à 22h,48.8623505,2.3648513
FR*W75*EVP*0134*0006,FR*W75*PVP*0134,Mairie de Paris,Mairie de Paris,Paris Recharge,20 BOULEVARD DE VAUGIRARD,20 BOULEVARD DE VAUGIRARD, 75015 PARIS,75115,6,3.7,prise T3 et prise E/F,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.3183413,48.8415895,01 88 32 90 95,7/7 de 7h à 22h,48.8415895,2.3183413
FR*W75*EVP*0154*0005,FR*W75*PVP*0154,Mairie de Paris,Mairie de Paris,Paris Recharge,180 AVENUE VICTOR HUGO,180 AVENUE VICTOR HUGO, 75016 PARIS,75116,6,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.2762194,48.8658188,01 88 32 90 95,7/7 de 7h à 22h,48.8658188,2.2762194
FR*W75*EVP*0070*0004,FR*W75*PVP*0070,Mairie de Paris,Mairie de Paris,Paris Recharge,55 BOULEVARD DE LA VILLETTE,55 BOULEVARD DE LA VILLETTE, 75010 PARIS,75110,5,3.7,prise T3,payant,7/7-24/24,Courant: AC mono|tarif: 120€/an|https://www.paris.fr,2020-07-22,2.372715,48.87565,01 88 32 90 95,7/7 de 7h à 22h,48.87565,2.372715
FR*V75*EBELI*1*1*2,FR*V75*EBELI*71,Mairie de Paris,Izivia,Belib',234 RUE DE TOLBIAC,234 RUE DE TOLBIAC, 75013 PARIS,75113,3,3.7,prise E/F,payant,7/7-24/24,Courant: AC mono|tarif: 1€ la 1e heure puis 16€/h, facturation à la minute, gratuit de 20h à 8h|réservation possible|http://belib.paris,2020-07-22,2.343366,48.826505,01 86 95 80 75,7/7 de 7h à 22h,48.826505,2.343366
FR*V75*EBELI*17*1*2,FR*V75*EBELI*17,Mairie de Paris,Izivia,Belib',4 RUE CHANGARNIER,4 RUE CHANGARNIER, 75012 PARIS,75112,3,3.7,prise E/F,payant,7/7-24/24,Courant: AC mono|tarif: 1€ la 1e heure puis 16€/h, facturation à la minute, gratuit de 20h à 8h|réservation possible|http://belib.paris,2020-07-22,2.411118,48.845299,01 86 95 80 75,7/7 de 7h à 22h,48.845299,2.411118
